"hospital_id","name","population","bed","owner_id","county_id"
"109707094","HUDSON COUNTY MEADOWVIEW PSYCHIATRIC HOSPITAL","174","174","5","34017"
"10973737","FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY","25","25","3","40093"
"10977328","TEXAS RURAL HOSPITALS","12","12","1","48291"
"109808012","NORTHBROOK BEHAVIORAL HEALTH HOSPITAL","158","158","1","34007"
"1098312","NAVAL HOSPITAL BREMERTON","40","40","6","53035"
"109908818","JFK JOHNSON REHABILITATION INSTITUTE","94","94","1","34023"
"1099508","PROVIDENCE ALASKA MEDICAL CENTER","401","401","2","2020"
"10998022","FRANCISCAN HEALTH ST. ELIZABETH HOSPITAL","28","28","2","53033"
"110","UPMC EAST","155","155","2","42003"
"110007055","ST MARY'S GENERAL HOSPITAL","293","293","1","34031"
"11002138","SPAULDING HOSPITAL FOR CONTINUING MED CARE - CAMB","180","180","2","25017"
"1100623","HOSPITAL PSIQUIATRICO METROPOLITANO CABO ROJO","43","43","1","72023"
"11008240","ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND CAMPUS","349","349","1","34001"
"11011209","BROOKLYN VA MEDICAL CENTER","171","171","6","36047"
"11019301","PAOLI HOSPITAL","231","231","2","42029"
"110207042","HACKENSACK-UMC MOUNTAINSIDE","347","347","1","34013"
"1102118","BOSTON MED CTR CORP MENINO PAVILION","414","414","2","25025"
"11023225","CJW MEDICAL CENTER","853","853","1","51760"
"11028712","TRANSYLVANIA REGIONAL HOSPITAL","82","82","0","37175"
"11029303","SPARTANBURG REHABILITATION INSTITUTE","40","40","1","45083"
"110308534","CAPITAL HEALTH MEDICAL CENTER - HOPEWELL","221","221","1","34021"
"11036301","SOUTHEAST HEALTH MEDICAL CENTER","420","420","3","1069"
"11038237","WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL","100","100","1","47183"
"1103833","EXETER HOSPITAL INC","100","100","2","33015"
"11039367","WAYNE GENERAL HOSPITAL","49","49","5","28153"
"1104073","HENRIETTA D GOODALL HOSPITAL","49","49","2","23031"
"110408244","SHORE MEDICAL CENTER","203","203","1","34001"
"11042134","THE MEDICAL CENTER AT FRANKLIN","25","25","2","21213"
"11043920","EAST LIVERPOOL CITY HOSPITAL","130","130","2","39029"
"11047150","PHYSICIANS' MEDICAL CENTER LLC","10","10","1","18043"
"11048071","ASCENSION MACOMB OAKLAND HOSP - MADISON HGHTS CAMPUS","133","133","2","26125"
"110508536","PENN MEDICINE PRINCETON MEDICAL CENTER","435","435","1","34023"
"11051502","CHI HEALTH MERCY COUNCIL BLUFFS","278","278","2","19155"
"11053581","RICHLAND HOSPITAL","25","25","2","55103"
"11056058","RIDGEVIEW LESUEUR LTCANDREHAB CT","15","15","1","27079"
"1105753","PORTER HOSPITAL","25","25","2","50001"
"11060540","EDWARD HOSPITAL","359","359","2","17043"
"1106066","ROCKVILLE GENERAL HOSPITAL","102","102","2","9013"
"11065340","FITZGIBBON HOSPITAL","60","60","2","29195"
"11066213","SAINT LUKE'S SOUTH HOSPITAL","158","158","1","20091"
"1107018","EAST ORANGE VA MEDICAL CENTER","439","439","6","34013"
"11074030","DRUMRIGHT REGIONAL HOSPITAL","15","15","1","40037"
"11077327","CLEVELAND EMERGENCY HOSPITAL","4","4","1","48291"
"11090806","MEMORIALCARE MILLER CHILDREN'S AND WOMEN'S HOSPITAL LONG BEACH","357","357","2","6037"
"11098112","KAISER PERMANENTE - CENTRAL CAMPUS","44","44","1","53033"
"110987106","LOVELACE UNM OUTPATIENT REHABILITATION","62","62","4","35001"
"11102021","PAPPAS REHAB HOSPITAL FOR CHILDREN","121","121","4","25021"
"11108629","ST FRANCIS MEDICAL CENTER","238","238","1","34021"
"11112308","SUNNYVIEW HOSPITAL AND REHABILITATION CENTER","115","115","2","36093"
"11119107","PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS","501","501","2","42101"
"11123220","HENRICO DOCTOR'S HOSPITAL - RETREAT","226","226","1","51760"
"11127514","UNIVERSITY OF NORTH CAROLINA HOSPITALS","923","923","4","37135"
"111287505","CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER","200","200","2","35049"
"11133614","ADVENTHEALTH CARROLLWOOD","103","103","2","12057"
"11136608","SPRINGHILL MEMORIAL HOSPITAL","263","263","1","1097"
"11138583","SAINT THOMAS HIGHLANDS HOSPITAL, LLC","60","60","2","47185"
"11142164","THE MEDICAL CENTER AT SCOTTSVILLE","25","25","2","21003"
"11143506","COMMUNITY HOSPITALS AND WELLNESS CENTERS - BRYAN","98","98","2","39171"
"11146307","PINNACLE HOSPITAL","18","18","1","18089"
"1114701","UPMC CHAUTAUQUA AT WCA","287","287","2","36013"
"11148341","SELECT SPECIALTY HOSPITAL - PONTIAC","30","30","1","26125"
"111487106","UNM AHF PRIMARY CARE CLINIC","47","47","4","35001"
"11153511","BELOIT MEMORIAL HOSPITAL","256","256","2","55105"
"111587144","UNM SANDOVAL REGIONAL MEDICAL CENTER","60","60","4","35043"
"11161108","SAINT ANTHONY MEDICAL CENTER","241","241","0","17201"
"11163301","SELECT SPECIALTY HOSPITAL - ST. LOUIS","33","33","1","29183"
"11166071","MIAMI COUNTY MEDICAL CENTER","39","39","5","20121"
"11171201","MONROE SURGICAL HOSPITAL","10","10","1","22073"
"11174848","HOLDENVILLE GENERAL HOSPITAL","25","25","5","40063"
"11176634","GOODALL - WITCHER HOSPITAL","25","25","2","48035"
"1117822","SELECT SPECIALTY HOSPITAL - DANVILLE INC","30","30","1","42093"
"111889109","DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL LLC","152","152","1","32003"
"11190023","EAST LOS ANGELES DOCTORS HOSPITAL","102","102","1","6037"
"11198166","HIGHLINE COMMUNITY HOSPITAL","124","124","2","53033"
"111989102","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAS VEGAS","79","79","1","32003"
"11202747","SOUTHCOAST BEHAVIORAL HEALTH","16","16","1","25005"
"11208690","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - HAMILTON","248","248","1","34021"
"11211425","ST. ALBANS COMMUNITY LIVING CENTER","386","386","6","36081"
"11212043","COBLESKILL REGIONAL HOSPITAL","25","25","2","36095"
"11219464","POTTSTOWN HOSPITAL","219","219","2","42091"
"112208","ST. PETER'S HOSPITAL","442","442","2","36001"
"11228690","CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE - VALDESE","131","131","2","37023"
"11231021","FAIRVIEW PARK HOSPITAL","190","190","1","13175"
"11235121","ST. VINCENT'S BLOUNT","40","40","2","1009"
"11237030","RIVERVIEW REGIONAL MEDICAL CENTER","35","35","1","47159"
"11239631","FIELD MEMORIAL COMMUNITY HOSPITAL","25","25","5","28157"
"11241230","THREE RIVERS MEDICAL CENTER","90","90","1","21127"
"11244146","UHHS - BEDFORD MEDICAL CENTER","88","88","2","39035"
"11246383","NORTHWEST HEALTH - PORTER","301","301","1","18127"
"11249455","MERCY HEALTH LAKESHORE CAMPUS","24","24","2","26127"
"11252577","MAHASKA HEALTH PARTNERSHIP","33","33","5","19123"
"11253534","EDGERTON HOSPITAL AND HEALTH SERVICES","16","16","2","55105"
"11256762","NORTH VALLEY HEALTH CENTER","20","20","2","27089"
"1125801","BECKLEY ARH HOSPITAL","173","173","2","54081"
"11261354","ST MARGARET'S HEALTH - PERU","49","49","0","17099"
"11263301","SSM HEALTH ST. JOSEPH HOSPITAL - ST. CH","329","329","2","29183"
"11266212","KPC PROMISE HOSPITAL OF OVERLAND PARK","100","100","1","20091"
"11271457","NATCHITOCHES REGIONAL MEDICAL CENTER","96","96","3","22069"
"11274048","ASCENSION ST. JOHN NOWATA","25","25","2","40105"
"11276834","COLEMAN COUNTY MEDICAL CENTER COMPANY","25","25","1","48083"
"1128401","NEW HANOVER REGIONAL MEDICAL CENTER","800","800","5","37129"
"11291740","GLENDORA HOSPITAL","63","63","1","6037"
"1129203","MUSC HEALTH COLUMBIA MEDICAL CENTER - NORTHEAST","74","74","1","45079"
"11298125","KINDRED HOSPITAL SEATTLE - NORTHGATE","80","80","1","53033"
"113","UPMC HORIZON-SHENANGO VALLEY-ER","28","28","0","42085"
"11302026","HEBREW REHABILITATION CTR AT DEDHAM","220","220","2","25021"
"1130306","HILLSIDE HOSPITAL","81","81","2","13121"
"11308037","WILLIAM B KESSLER MEMORIAL HOSPITAL","130","130","2","34001"
"113089128","MOUNTAINVIEW HOSPITAL","425","425","0","32003"
"11312309","ELLIS HOSPITAL - BELLEVUE WOMAN'S CARE CENTER DIVISION","55","55","2","36093"
"11315213","UPMC PRESBYTERIAN SHADYSIDE","1504","1504","2","42003"
"1132501","BAPTIST HOSPITAL","492","492","2","12033"
"11327620","WAKEMED","726","726","2","37183"
"113289434","TAHOE PACIFIC HOSPITALS-NORTH","21","21","0","32031"
"11336201","STRINGFELLOW MEMORIAL HOSPITAL","125","125","1","1015"
"11337620","BRISTOL REGIONAL MEDICAL CENTER","312","312","2","47163"
"11339339","DIAMOND GROVE CENTER","25","25","1","28159"
"11342211","TRIGG COUNTY HOSPITAL","25","25","2","21221"
"11344310","SUMMA HEALTH SYSTEM ST. THOMAS HOSPITAL","83","83","2","39153"
"11346383","PORTER - STARKE SERVICES INC","16","16","1","18127"
"11348661","MIDMICHIGAN MEDICAL CENTER - WEST BRANCH","88","88","5","26129"
"11352353","WASHINGTON COUNTY HOSPITAL AND CLINICS","25","25","5","19183"
"11353548","MERCY HEALTH SYSTEM CORP","240","240","2","55105"
"1135601","DECATUR MORGAN WEST","64","64","1","1103"
"11356232","JOHNSON MEMORIAL HOSP AND HOME","15","15","3","27073"
"11361103","MERCYHEALTH JAVON BEA HOSPITAL - ROCKTON AVENUE CAMPUS","91","91","0","17201"
"11363801","MISSOURI DELTA MEDICAL CENTER","125","125","2","29201"
"11367357","LABETTE HEALTH","99","99","1","20099"
"11371082","NORTH CADDO MEDICAL CENTER","25","25","3","22017"
"11373834","HARPER COUNTY COMMUNITY HOSPITAL","25","25","5","40059"
"1137643","SYCAMORE SHOALS HOSPITAL","121","121","2","47019"
"11377842","CHI ST JOSEPH HEALTH - COLLEGE STATION HOSPITAL","147","147","2","48041"
"113912204","SAMARITAN HOSPITAL - ALBANY MEMORIAL CAMPUS","165","165","2","36001"
"1139211","SELECT SPECIALTY HOSPITAL JACKSON","53","53","1","28049"
"11396118","EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS","39","39","3","6091"
"11398506","PROVIDENCE ST. PETER HOSPITAL","339","339","2","53067"
"114","SPRINGFIELD HOSPITAL","25","25","2","42045"
"114010016","BELLEVUE HOSPITAL CENTER","912","912","5","36061"
"11402720","DR JOHN C CORRIGAN MENTAL HEALTH CENTER","16","16","4","25005"
"11414865","SCHUYLER HOSPITAL","25","25","2","36097"
"11419131","BELMONT BEHAVIORAL HOSPITAL, LLC","180","180","1","42101"
"114210457","BRONXCARE HOSPITAL CENTER","415","415","2","36005"
"11423298","VCU HEALTH SYSTEM - WEST","779","779","3","51760"
"1142749","THE MEDICAL CENTER AT CAVERNA","25","25","2","21099"
"11427511","WAKEMED CARY HOSPITAL","208","208","2","37183"
"114312308","ELLIS HOSPITAL","368","368","2","36093"
"11434747","ADVENTHEALTH CELEBRATION","317","317","2","12097"
"11435404","TAYLOR HARDIN SECURE MEDICAL FACILITY","114","114","1","1125"
"11437660","REHABILITATION HOSPITAL OF KINGSPORT - A JOINT VENTURE OF BALLAD","50","50","1","47163"
"11442754","OWENSBORO HEALTH TWIN LAKES MEDICAL CENTER","75","75","2","21085"
"11444883","MERCY HEALTH TIFFIN HOSPITAL","120","120","2","39147"
"11446996","PULASKI MEMORIAL HOSPITAL","24","24","2","18131"
"11449953","ASPIRUS ONTONAGON HOSPITAL, INC","18","18","2","26131"
"11450801","GREATER REGIONAL MEDICAL CENTER","25","25","5","19175"
"114511542","GLEN COVE HOSPITAL","243","243","2","36059"
"1145242","BETHESDA NORTH HOSPITAL","528","528","2","39061"
"11453546","SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE","50","50","2","55105"
"11456628","BIGFORK VALLEY HOSPITAL","20","20","3","27061"
"11460160","PIPELINE WESTLAKE HOSPITAL LLC DBA WESTLAKE COMMUNITY HOSPITAL","181","181","1","17031"
"114611203","KINGSBROOK JEWISH MEDICAL CENTER","120","120","2","36047"
"1146321","COMMUNITY HOSPITAL","451","451","2","18089"
"11463555","SCOTLAND COUNTY HOSPITAL","25","25","3","29199"
"11467661","PHILLIPS COUNTY HEALTH SYSTEMS","25","25","5","20147"
"11470403","NORTH OAKS MEDICAL CENTER, LLC","330","330","3","22105"
"114710011","LENOX HEALTH GREENWICH VILLAGE","2","2","2","36061"
"11479512","MITCHELL COUNTY HOSPITAL","25","25","5","48335"
"114811040","LONG ISLAND JEWISH MEDICAL CENTER","1015","1015","2","36081"
"1148827","EATON RAPIDS MEDICAL CENTER","20","20","2","26045"
"11496122","EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS","9","9","3","6063"
"11498499","FRANCISCAN HEALTH ST. CLARE HOSPITAL","103","103","2","53053"
"115","TAYLOR HOSPITAL","213","213","0","42045"
"115014127","MERCY HOSPITAL - MERCY HOSPITAL ORCHARD PARK DIVISION","2","2","2","36029"
"11502035","NORCAP LODGE","43","43","2","25021"
"11508210","CAPE REGIONAL MEDICAL CENTER, INC","242","242","1","34009"
"115113501","MOHAWK VALLEY HEART INSTITUTE, INC","201","201","2","36065"
"1151201","SANFORD SHELDON MEDICAL CENTER","25","25","2","19141"
"11517064","PHILHAVEN HOSPITAL","118","118","2","42075"
"115210550","MONTEFIORE MOUNT VERNON HOSPITAL","121","121","2","36119"
"11527962","WASHINGTON REGIONAL MEDICAL CENTER","25","25","5","37187"
"115310802","MONTEFIORE NEW ROCHELLE HOSPITAL","223","223","2","36119"
"11532721","ADVENTHEALTH DELAND","164","164","2","12127"
"11536532","THOMAS HOSPITAL","176","176","2","1003"
"11537660","HOLSTON VALLEY MEDICAL CENTER","505","505","2","47163"
"11538965","YALOBUSHA GENERAL HOSPITAL","26","26","5","28161"
"11540508","UK HEALTHCARE GOOD SAMARITAN HOSPITAL","221","221","2","21067"
"115411234","MOUNT SINAI BROOKLYN","212","212","2","36047"
"11545601","VA MEDICAL CENTER - CHILLICOTHE","141","141","6","39141"
"11546135","PUTNAM COUNTY HOSPITAL","25","25","5","18133"
"1154768","ASPIRUS STANLEY HOSPITAL","24","24","2","55019"
"11549423","HOLLAND COMMUNITY HOSPITAL","173","173","2","26139"
"1155102","ST. JOSEPH'S HOSPITAL","401","401","1","27123"
"115511102","MOUNT SINAI HOSPITAL - MOUNT SINAI HOSPITAL OF QUEENS","228","228","2","36081"
"11551534","GLENWOOD STATE HOSPITAL SCHOOL","851","851","4","19129"
"11554848","MARSHFIELD MEDICAL CENTER - LADYSMITH","25","25","5","55107"
"11556178","AVERA TYLER HOSPITAL","20","20","1","27081"
"11560190","CENTRAL DUPAGE HOSPITAL","408","408","2","17043"
"115610034","NEW YORK - PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL","196","196","2","36061"
"11563385","SSM HEALTH ST. JOSEPH HOSPITAL - WENTZ","77","77","2","29183"
"11566762","ASCENSION VIA CHRISTI HOSPITAL PITTSBURG INC","89","89","1","20037"
"11570403","NORTH OAKS REHABILITATION HOSPITAL, LLC","27","27","3","22105"
"115710605","NEW YORK - PRESBYTERIAN WESTCHESTER BEHAVIORAL HEALTH CENTER","247","247","2","36119"
"11573448","MERCY HEALTH LOVE COUNTY","25","25","2","40085"
"1157730","MONUMENT HEALTH CUSTER HOSPITAL","12","12","2","46033"
"11578934","COLUMBUS COMMUNITY HOSPITAL","40","40","2","48089"
"1158784","MOUNTRAIL COUNTY MEDICAL CENTER INC","11","11","2","38061"
"115910567","NEWYORK - PRESBYTERIAN - HUDSON VALLEY HOSPITAL","128","128","2","36119"
"11594546","EDEN MEDICAL CENTER","130","130","2","6001"
"1159538","PHILLIPS COUNTY HOSPITAL","6","6","2","30071"
"11598003","FRANCISCAN HEALTH ST. FRANCIS HOSPITAL","112","112","2","53033"
"116","METHODIST HOSPITAL-ER","204","204","0","42101"
"1160016","PRESENCE CHICAGO HOSPITALS NETWORK","188","188","2","17031"
"116014437","NICHOLAS H. NOYES MEMORIAL HOSPITAL","67","67","2","36051"
"11601830","WHITTIER PAVILION","10","10","1","25009"
"11608401","ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS","244","244","1","34001"
"116112572","NORTHERN DUTCHESS HOSPITAL","84","84","2","36027"
"11614843","ST. JAMES HOSPITAL","15","15","2","36101"
"11618951","ST LUKE'S QUAKERTOWN HOSPITAL","62","62","2","42017"
"116213211","CROUSE HOSPITAL - COMMONWEALTH DIVISION","40","40","2","36067"
"1162565","HSHS GOOD SHEPHERD HOSPITAL, INC","30","30","2","17173"
"11628607","WATAUGA MEDICAL CENTER, INC","117","117","2","37189"
"116313421","ONEIDA HEALTH HOSPITAL","101","101","2","36053"
"11631794","TIFT REGIONAL MEDICAL CENTER","241","241","3","13277"
"1163501","NORTHEAST REGIONAL MEDICAL CENTER","93","93","1","29001"
"11635125","ST. VINCENT'S ST.CLAIR","40","40","1","1115"
"11637660","INDIAN PATH COMMUNITY HOSPITAL","239","239","2","47163"
"11639194","BAPTIST MEDICAL CENTER YAZOO","25","25","2","28163"
"11640536","UNIVERSITY OF KENTUCKY HOSPITAL","724","724","2","21067"
"11646312","REGENCY HOSPITAL OF NORTHWEST INDIANA","61","61","1","18089"
"11649735","MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL","46","46","2","26137"
"116513126","OSWEGO HOSPITAL - ALVIN L KRAKAU COMM MTL HEALTH CENTER DIV","32","32","2","36075"
"11652531","MONROE COUNTY HOSPITAL","25","25","5","19135"
"11656531","PRAIRIE RIDGE HOSP HLTH SERV","20","20","2","27051"
"11660429","ADVOCATE SOUTHLAND HEALTH NETWORK","233","233","2","17031"
"116610021","ROCKEFELLER UNIVERSITY HOSPITAL","40","40","2","36061"
"11663367","SSM HEALTH ST. JOSEPH HOSPITAL - LAKE","215","215","2","29183"
"11667665","RUSSELL REGIONAL HOSPITAL","25","25","1","20167"
"1167042","SUSAN B ALLEN MEMORIAL HOSPITAL","48","48","1","20015"
"116710037","HARLEM HOSPITAL CENTER","268","268","5","36061"
"11671270","NORTHERN LOUISIANA MEDICAL CENTER","130","130","2","22061"
"11673044","MERCY HOSPITAL LOGAN COUNTY, INC","25","25","2","40083"
"116810035","HENRY J. CARTER SPECIALTY HOSPITAL","201","201","5","36061"
"1168822","JENNIE M MELHAM MEMORIAL MEDICAL CENTER, INC","23","23","1","31041"
"116910457","SBH HEALTH SYSTEM","422","422","2","36005"
"11692071","EDGEMOOR GERIATRIC HOSPITAL","192","192","5","6073"
"11698686","LEGACY SALMON CREEK MEDICAL CENTER","208","208","2","53011"
"117","LEHIGH VALLEY HOSPITAL-17TH ST","52","52","0","42077"
"11701830","WHITTIER REHABILITATION HOSPITAL - BRADFORD","60","60","1","25009"
"11708638","CAPITAL HEALTH REGIONAL MEDICAL CENTER","237","237","1","34021"
"117114810","IRA DAVENPORT MEMORIAL HOSPITAL","35","35","2","36101"
"11711772","LONG ISLAND COMMUNITY HOSPITAL","306","306","2","36103"
"1171301","CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL","24","24","1","22079"
"11716154","EDGEWOOD SURGICAL HOSPITAL","10","10","1","42085"
"117211777","JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON NEW YORK INC","248","248","2","36103"
"11723970","VCU COMMUNITY MEMORIAL HOSPITAL","70","70","2","51117"
"1172576","FULTON COUNTY HOSPITAL","25","25","5","5049"
"11727533","WAYNE UNC HEALTHCARE","316","316","2","37191"
"1173507","LAWTON HOSPITAL","26","26","6","40031"
"11736081","TROY REGIONAL MEDICAL CENTER","97","97","3","1109"
"11740202","UNIVERSITY OF LOUISVILLE HOSPITAL","404","404","2","21111"
"117412010","ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS","10","10","2","36057"
"11745640","HOLZER MEDICAL CENTER - JACKSON","25","25","2","39079"
"11746410","REGIONAL MENTAL HEALTH CENTER","16","16","0","18089"
"1174868","ALLIANCEHEALTH SEMINOLE","32","32","1","40133"
"11749417","NORTH OTTAWA COMMUNITY HEALTH SYSTEM","81","81","2","26139"
"117510021","MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES","514","514","2","36061"
"11752501","OTTUMWA REGIONAL HEALTH CENTER","217","217","1","19179"
"11754016","HUDSON HOSPITAL AND CLINIC","25","25","2","55109"
"11755404","PHILLIPS EYE INSTITUTE","20","20","2","27053"
"11760634","COMMUNITY FIRST HEALTHCARE OF ILLINOIS, INC","296","296","2","17031"
"117612084","ST. PETER'S ADDICTION RECOVERY CENTER","40","40","2","36001"
"11764724","ELLETT MEMORIAL HOSPITAL","12","12","3","29185"
"11767124","PRATT REGIONAL MEDICAL CENTER","35","35","5","20151"
"11770433","PAM SPECIALTY HOSPITAL OF COVINGTON","58","58","1","22103"
"117712180","THE BURDETT CARE CENTER","15","15","2","36083"
"11774462","HASKELL REGIONAL HOSPITAL","25","25","1","40061"
"1177515","UTMB HEALTH ANGLETON DANBURY CAMPUS","25","25","4","48039"
"11776442","COMANCHE COUNTY MEDICAL CENTER","25","25","5","48093"
"117814626","THE UNITY HOSPITAL OF ROCHESTER","311","311","2","36055"
"117914611","UNITY SPECIALTY HOSPITAL","73","73","2","36055"
"11792270","EISENHOWER MEDICAL CENTER","437","437","2","6065"
"11798411","MULTICARE ALLENMORE HOSPITAL","66","66","2","53053"
"118","PENN STATE HEALTH ST. JOSEPH","204","204","2","42011"
"1180012","THE MEDICAL CENTER OF AURORA","269","269","1","8005"
"118012601","MID - HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER","243","243","1","36027"
"11801542","VIBRA HOSP OF WSTN MASS - CNTRL CAMPU","47","47","1","25027"
"118017","GOOD SHEPHERD SPECIALTY HOSPITAL","32","32","2","42077"
"118110461","MONTEFIORE MED CENTER - JACK D WEILER HOSP OF A EINSTEIN COLLEGE DIV","421","421","2","36005"
"11811968","STONY BROOK SOUTHAMPTON HOSPITAL","124","124","4","36103"
"11817055","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MECHANICSBURG","75","75","1","42041"
"118212901","THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL","300","300","2","36019"
"11824592","SENTARA HALIFAX REGIONAL HOSPITAL","192","192","2","51083"
"1182520","SAGEWEST HEALTH CARE - LANDER","89","89","1","56013"
"11828659","WILKES MEDICAL CENTER","120","120","3","37193"
"11831768","COLQUITT REGIONAL MEDICAL CENTER","99","99","3","13071"
"1183254","BEAR LAKE MEMORIAL HOSPITAL","21","21","5","16007"
"11832822","ADVENTHEALTH EAST ORLANDO","295","295","2","12095"
"11837075","TRISTAR HENDERSONVILLE MEDICAL CENTER","159","159","1","47165"
"1184032","HEBER VALLEY HOSPITAL","19","19","2","49051"
"118413838","A.O. FOX MEMORIAL HOSPITAL - TRI - TOWN CAMPUS","67","67","2","36025"
"11842633","WAYNE COUNTY HOSPITAL","25","25","2","21231"
"11844501","NORTHSIDE MEDICAL CENTER","398","398","1","39155"
